playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Andil,DN SOOPers,sup,14.01,2024,2024-01-31 09:10:02,-217.0,-300.0,2.0,3936.0,3828.0,46.0,0,1,7,8,205.9579,0.0946892,213.2211,107.4947,100,3.1579,51,13,1.6105,0.4105,13,3949,124.7053,0.106989,1.7684,1097.0,0.0,0.0,0.0,LCK,complete,1900,1
Kingen,Dplus Kia,top,14.01,2024,2024-01-31 09:10:02,-203.0,-396.0,-21.0,4782.0,7861.0,120.0,1,1,0,4,395.7789,0.25197,796.3895,1652.5579,32,1.0105,13,9,0.4105,0.2842,4,6384,201.6,0.209496,7.6737,0.0,0.0,0.0,0.0,LCK,complete,1900,0
Lucid,Dplus Kia,jng,14.01,2024,2024-01-31 09:10:02,249.0,152.0,6.0,4704.0,5291.0,103.0,0,3,3,4,193.6105,0.123261,795.1263,1163.1158,56,1.7684,15,14,0.4737,0.4421,15,4662,147.2211,0.152991,5.1789,0.0,0.0,1.0,0.0,LCK,complete,1900,0
ShowMaker,Dplus Kia,mid,14.01,2024,2024-01-31 09:10:02,-190.0,-448.0,-5.0,5141.0,7481.0,145.0,2,2,1,4,303.6632,0.193325,525.4737,437.8421,35,1.1053,9,13,0.2842,0.4105,1,8542,269.7474,0.280308,9.8842,3540.0,0.0,0.0,0.0,LCK,complete,1900,0
Aiming,Dplus Kia,bot,14.01,2024,2024-01-31 09:10:02,338.0,186.0,-8.0,5772.0,5129.0,128.0,1,2,1,4,560.3368,0.356735,554.4947,444.3474,90,2.8421,47,18,1.4842,0.5684,3,7316,231.0316,0.240079,7.9895,2096.0,1.0,0.0,0.0,LCK,complete,1900,0
Kellin,Dplus Kia,sup,14.01,2024,2024-01-31 09:10:02,217.0,300.0,-2.0,4153.0,4128.0,44.0,0,0,3,4,117.3474,0.0747085,266.5263,155.3053,97,3.0632,51,10,1.6105,0.3158,11,3569,112.7053,0.117126,1.8947,198.0,0.0,1.0,0.0,LCK,complete,1900,0
PerfecT,KT Rolster,top,14.01,2024,2024-01-31 10:53:30,1739.0,1139.0,36.0,6289.0,8319.0,143.0,3,1,7,15,637.6384,0.240507,441.0016,465.7986,36,1.1386,18,3,0.5693,0.0949,6,8212,259.7364,0.197898,8.0654,3241.0,1.0,0.0,0.0,LCK,complete,1897,1
Pyosik,KT Rolster,jng,14.01,2024,2024-01-31 10:53:30,269.0,231.0,13.0,4879.0,5700.0,115.0,2,1,7,15,184.5229,0.069599,656.7106,1060.991,61,1.9294,17,14,0.5377,0.4428,15,6576,207.9916,0.158471,6.9267,826.0,0.0,0.0,0.0,LCK,complete,1897,1
Bdd,KT Rolster,mid,14.01,2024,2024-01-31 10:53:30,247.0,-221.0,3.0,5821.0,8018.0,163.0,7,1,6,15,767.6331,0.289539,410.9858,321.9504,51,1.6131,20,7,0.6326,0.2214,9,13167,416.4576,0.317314,11.0069,7929.0,0.0,0.0,0.0,LCK,complete,1897,1
Deft,KT Rolster,bot,14.01,2024,2024-01-31 10:53:30,-646.0,-1883.0,-110.0,4455.0,3977.0,36.0,3,0,11,15,827.0322,0.311943,297.3748,209.9526,91,2.8782,42,15,1.3284,0.4744,7,7019,222.0032,0.169147,3.2261,7214.0,0.0,0.0,0.0,LCK,complete,1897,1
BeryL,KT Rolster,sup,14.01,2024,2024-01-31 10:53:30,1657.0,2785.0,111.0,4999.0,6217.0,136.0,0,0,8,15,234.4017,0.0884125,396.6895,1238.1444,48,1.5182,26,4,0.8224,0.1265,9,6522,206.2836,0.157169,7.0216,1593.0,0.0,0.0,0.0,LCK,complete,1897,1
Morgan,HANJIN BRION,top,14.01,2024,2024-01-31 10:53:30,-1739.0,-1139.0,-36.0,4550.0,7180.0,107.0,1,3,2,3,167.8545,0.144028,776.7739,1367.5066,45,1.4233,13,8,0.4112,0.253,9,6509,205.8724,0.203884,7.7491,1712.0,0.0,0.0,1.0,LCK,complete,1897,0
DDoiV,HANJIN BRION,jng,14.01,2024,2024-01-31 10:53:30,-269.0,-231.0,-13.0,4610.0,5469.0,102.0,1,4,2,3,235.572,0.202133,816.3732,1134.6547,58,1.8345,11,16,0.3479,0.5061,12,5236,165.6089,0.164007,5.0606,0.0,0.0,0.0,0.0,LCK,complete,1897,0
Karis,HANJIN BRION,mid,14.01,2024,2024-01-31 10:53:30,-247.0,221.0,-3.0,5574.0,8239.0,160.0,1,1,2,3,286.3996,0.245746,597.8492,462.6674,42,1.3284,11,10,0.3479,0.3163,9,9486,300.0316,0.297141,9.6784,6572.0,0.0,0.0,0.0,LCK,complete,1897,0
Envyy,HANJIN BRION,bot,14.01,2024,2024-01-31 10:53:30,646.0,1883.0,110.0,5101.0,5860.0,146.0,0,3,2,3,336.4365,0.28868,643.3948,335.8988,35,1.107,12,11,0.3795,0.3479,6,7337,232.0611,0.229822,9.7417,0.0,0.0,0.0,0.0,LCK,complete,1897,0
Effort,HANJIN BRION,sup,14.01,2024,2024-01-31 10:53:30,-1657.0,-2785.0,-111.0,3342.0,3432.0,25.0,0,4,3,3,139.1671,0.119413,505.0501,525.2926,126,3.9852,58,20,1.8345,0.6326,24,3357,106.1782,0.105146,1.2335,0.0,0.0,0.0,0.0,LCK,complete,1897,0
PerfecT,KT Rolster,top,14.01,2024,2024-01-31 11:45:22,-472.0,-86.0,-9.0,5021.0,7941.0,136.0,2,2,12,23,377.432,0.126226,554.9467,1076.6982,30,1.0651,12,5,0.426,0.1775,6,6679,237.1243,0.166824,7.7041,3167.0,0.0,0.0,0.0,LCK,complete,1690,1
Pyosik,KT Rolster,jng,14.01,2024,2024-01-31 11:45:22,342.0,1193.0,26.0,5163.0,6174.0,120.0,8,1,10,23,581.1479,0.194355,939.5503,1251.5503,39,1.3846,13,11,0.4615,0.3905,12,9005,319.7041,0.224923,7.2071,3307.0,0.0,1.0,0.0,LCK,complete,1690,1
Bdd,KT Rolster,mid,14.01,2024,2024-01-31 11:45:22,280.0,87.0,3.0,5677.0,8187.0,165.0,4,0,16,23,661.5621,0.221249,341.3254,191.432,44,1.5621,12,14,0.426,0.497,10,9234,327.8343,0.230643,9.6213,5969.0,0.0,0.0,0.0,LCK,complete,1690,1
Deft,KT Rolster,bot,14.01,2024,2024-01-31 11:45:22,154.0,-1505.0,-85.0,4727.0,3780.0,28.0,6,0,14,23,917.9645,0.306998,297.1243,151.2781,74,2.6272,39,8,1.3846,0.284,4,6839,242.8047,0.170821,2.1657,3836.0,0.0,1.0,0.0,LCK,complete,1690,1
BeryL,KT Rolster,sup,14.01,2024,2024-01-31 11:45:22,2141.0,3003.0,123.0,5567.0,6481.0,138.0,3,2,16,23,452.0237,0.151172,825.4793,1037.858,28,0.9941,14,2,0.497,0.071,5,8279,293.929,0.206789,7.3491,4724.0,1.0,0.0,0.0,LCK,complete,1690,1
Morgan,HANJIN BRION,top,14.01,2024,2024-01-31 11:45:22,472.0,86.0,9.0,5493.0,8027.0,145.0,3,4,0,5,448.0828,0.221986,843.9763,537.1598,37,1.3136,10,12,0.355,0.426,8,6293,223.4201,0.24275,7.8462,3693.0,0.0,0.0,0.0,LCK,complete,1690,0
DDoiV,HANJIN BRION,jng,14.01,2024,2024-01-31 11:45:22,-342.0,-1193.0,-26.0,4821.0,4981.0,94.0,1,4,2,5,221.1834,0.109577,900.0,1113.0888,45,1.5976,13,10,0.4615,0.355,12,4230,150.1775,0.163168,5.2189,0.0,0.0,0.0,0.0,LCK,complete,1690,0
Karis,HANJIN BRION,mid,14.01,2024,2024-01-31 11:45:22,-280.0,-87.0,-3.0,5397.0,8100.0,162.0,1,5,3,5,660.426,0.327183,653.3964,377.9645,30,1.0651,9,7,0.3195,0.2485,5,7160,254.2012,0.276195,9.6568,3916.0,0.0,0.0,0.0,LCK,complete,1690,0
Envyy,HANJIN BRION,bot,14.01,2024,2024-01-31 11:45:22,-154.0,1505.0,85.0,4573.0,5285.0,113.0,0,4,2,5,574.9704,0.284847,475.9172,381.0178,35,1.2426,11,11,0.3905,0.3905,5,5935,210.7101,0.22894,8.1302,0.0,0.0,0.0,1.0,LCK,complete,1690,0
Effort,HANJIN BRION,sup,14.01,2024,2024-01-31 11:45:22,-2141.0,-3003.0,-123.0,3426.0,3478.0,15.0,0,6,3,5,113.858,0.0564066,701.3609,737.8935,84,2.9822,49,6,1.7396,0.213,17,2306,81.8698,0.088948,0.7101,0.0,0.0,0.0,0.0,LCK,complete,1690,0
Zeus,T1,top,14.01,2024,2024-02-01 08:05:09,269.0,-361.0,24.0,5229.0,7430.0,134.0,7,2,2,17,674.5788,0.243104,625.788,556.5387,25,0.8596,7,1,0.2407,0.0344,2,9662,332.2178,0.23562,8.596,4768.0,0.0,0.0,0.0,LCK,complete,1745,1
Oner,T1,jng,14.01,2024,2024-02-01 08:05:09,229.0,395.0,20.0,5099.0,5705.0,115.0,3,1,7,17,311.3811,0.112215,843.5415,1388.4585,42,1.4441,11,7,0.3782,0.2407,10,7030,241.7192,0.171433,6.6361,1117.0,0.0,0.0,0.0,LCK,complete,1745,1
Faker,T1,mid,14.01,2024,2024-02-01 08:05:09,-267.0,-58.0,-3.0,4942.0,6971.0,127.0,2,2,10,17,568.7106,0.204952,511.5645,451.0487,45,1.5473,14,9,0.4814,0.3095,5,8934,307.1862,0.217866,8.9054,4310.0,0.0,0.0,0.0,LCK,complete,1745,1
Gumayusi,T1,bot,14.01,2024,2024-02-01 08:05:09,159.0,1039.0,20.0,5882.0,5617.0,145.0,4,1,8,17,842.0974,0.303475,528.7908,334.3496,67,2.3037,30,15,1.0315,0.5158,3,10024,344.6648,0.244448,8.5616,8295.0,0.0,0.0,1.0,LCK,complete,1745,1
Keria,T1,sup,14.01,2024,2024-02-01 08:05:09,574.0,-273.0,16.0,4537.0,3922.0,57.0,1,0,14,17,378.086,0.136254,377.639,209.0201,68,2.3381,33,7,1.1347,0.2407,10,5357,184.1948,0.130633,2.4756,2628.0,0.0,0.0,0.0,LCK,complete,1745,1
Rascal,DRX,top,14.01,2024,2024-02-01 08:05:09,-269.0,361.0,-24.0,4960.0,7791.0,110.0,1,1,1,6,284.5616,0.167598,710.9226,808.0573,29,0.9971,15,4,0.5158,0.1375,9,7364,253.2034,0.265298,8.7335,2839.0,0.0,0.0,0.0,LCK,complete,1745,0
Sponge,DRX,jng,14.01,2024,2024-02-01 08:05:09,-229.0,-395.0,-20.0,4870.0,5310.0,95.0,1,4,3,6,245.3295,0.144492,778.4527,1290.7393,25,0.8596,8,5,0.2751,0.1719,6,4374,150.3954,0.157573,4.8138,2247.0,0.0,0.0,0.0,LCK,complete,1745,0
SeTab,DRX,mid,14.01,2024,2024-02-01 08:05:09,267.0,58.0,3.0,5209.0,7029.0,130.0,1,3,2,6,581.5014,0.342487,743.1404,534.3266,34,1.1691,11,8,0.3782,0.2751,6,6095,209.5702,0.219578,8.0802,2884.0,0.0,0.0,0.0,LCK,complete,1745,0
Teddy,DRX,bot,14.01,2024,2024-02-01 08:05:09,-159.0,-1039.0,-20.0,5723.0,4578.0,125.0,2,5,1,6,444.0688,0.261543,597.6275,573.4212,63,2.1662,31,10,1.0659,0.3438,3,6647,228.5501,0.239465,8.0802,0.0,1.0,0.0,0.0,LCK,complete,1745,0
Pleata,DRX,sup,14.01,2024,2024-02-01 08:05:09,-574.0,273.0,-16.0,3963.0,4195.0,41.0,1,4,2,6,142.4183,0.0838801,468.2063,207.5415,82,2.8195,39,8,1.341,0.2751,9,3278,112.7106,0.118086,1.788,0.0,0.0,1.0,0.0,LCK,complete,1745,0
Rascal,DRX,top,14.01,2024,2024-02-01 08:56:49,-909.0,-118.0,-25.0,4896.0,8115.0,133.0,1,2,2,4,248.0473,0.131612,626.1432,898.9159,20,0.8339,8,4,0.3336,0.1668,2,5007,208.77,0.230579,8.4225,0.0,0.0,0.0,0.0,LCK,complete,1439,0
Sponge,DRX,jng,14.01,2024,2024-02-01 08:56:49,-933.0,-1474.0,-38.0,4146.0,4739.0,84.0,0,3,3,4,116.2891,0.0617022,697.0257,1092.5921,14,0.5837,5,2,0.2085,0.0834,5,2932,122.2516,0.135019,4.3363,0.0,0.0,0.0,0.0,LCK,complete,1439,0
SeTab,DRX,mid,14.01,2024,2024-02-01 08:56:49,-1883.0,-1449.0,-44.0,4660.0,6882.0,112.0,1,5,1,4,606.0459,0.321564,597.5817,349.9514,18,0.7505,5,5,0.2085,0.2085,1,4869,203.016,0.224224,7.2133,0.0,0.0,0.0,1.0,LCK,complete,1439,0
Teddy,DRX,bot,14.01,2024,2024-02-01 08:56:49,-171.0,1867.0,83.0,5269.0,6206.0,152.0,2,1,1,4,725.3787,0.384881,455.5664,215.6915,21,0.8756,9,5,0.3753,0.2085,2,6716,280.0278,0.309283,10.9659,3456.0,0.0,0.0,0.0,LCK,complete,1439,0
Pleata,DRX,sup,14.01,2024,2024-02-01 08:56:49,-2203.0,-2570.0,-96.0,3570.0,3054.0,22.0,0,2,3,4,188.9229,0.100241,522.0709,503.3912,94,3.9194,59,11,2.46,0.4587,11,2191,91.3551,0.100894,1.0841,75.0,0.0,0.0,0.0,LCK,complete,1439,0
Zeus,T1,top,14.01,2024,2024-02-01 08:56:49,909.0,118.0,25.0,5805.0,8233.0,158.0,3,2,1,13,580.6949,0.249677,692.1473,566.9771,23,0.959,7,2,0.2919,0.0834,3,7672,319.8888,0.213515,10.2571,1778.0,0.0,0.0,0.0,LCK,complete,1439,1
Oner,T1,jng,14.01,2024,2024-02-01 08:56:49,933.0,1474.0,38.0,5079.0,6213.0,122.0,3,0,4,13,269.312,0.115794,1311.2439,949.1591,29,1.2092,6,3,0.2502,0.1251,8,6239,260.139,0.173633,7.672,2517.0,0.0,0.0,0.0,LCK,complete,1439,1
Faker,T1,mid,14.01,2024,2024-02-01 08:56:49,1883.0,1449.0,44.0,6543.0,8331.0,156.0,3,1,0,13,424.253,0.182413,423.3356,298.082,24,1.0007,8,4,0.3336,0.1668,3,7288,303.8777,0.202828,9.3398,6388.0,1.0,0.0,0.0,LCK,complete,1439,1
Gumayusi,T1,bot,14.01,2024,2024-02-01 08:56:49,171.0,-1867.0,-83.0,5440.0,4339.0,69.0,3,0,7,13,787.3801,0.338544,282.1126,164.6143,88,3.6692,34,26,1.4177,1.0841,6,7131,297.3315,0.198458,4.0028,7528.0,0.0,0.0,0.0,LCK,complete,1439,1
Keria,T1,sup,14.01,2024,2024-02-01 08:56:49,2203.0,2570.0,96.0,5773.0,5624.0,118.0,1,1,6,13,264.1418,0.113571,731.6748,1106.1849,43,1.7929,26,1,1.0841,0.0417,4,7602,316.9701,0.211567,7.5052,9741.0,0.0,0.0,0.0,LCK,complete,1439,1
Clear,BNK FEARX,top,14.01,2024,2024-02-01 10:35:28,1304.0,1894.0,25.0,6171.0,8696.0,140.0,9,2,3,18,675.4154,0.229157,759.0371,1265.752,52,1.3294,15,15,0.3835,0.3835,5,14941,381.9599,0.274674,10.0724,7782.0,0.0,0.0,0.0,LCK,complete,2347,1
Willer,BNK FEARX,jng,14.01,2024,2024-02-01 10:35:28,386.0,206.0,10.0,4861.0,5515.0,100.0,2,2,7,18,395.5092,0.13419,1105.3089,1485.6072,104,2.6587,21,45,0.5369,1.1504,19,9187,234.8615,0.16889,6.3144,3830.0,0.0,0.0,0.0,LCK,complete,2347,1
Clozer,BNK FEARX,mid,14.01,2024,2024-02-01 10:35:28,84.0,601.0,16.0,5666.0,8105.0,153.0,2,2,12,18,862.8036,0.292735,457.6566,372.9868,50,1.2782,18,10,0.4602,0.2556,7,11410,291.6915,0.209759,9.101,4055.0,0.0,0.0,0.0,LCK,complete,2347,1
Hena,BNK FEARX,bot,14.01,2024,2024-02-01 10:35:28,-1953.0,-925.0,-24.0,4851.0,5379.0,129.0,5,2,3,18,808.4789,0.274303,501.781,367.5927,111,2.8377,54,17,1.3805,0.4346,3,13676,349.6208,0.251418,9.4844,9819.0,0.0,0.0,0.0,LCK,complete,2347,1
Execute,BNK FEARX,sup,14.01,2024,2024-02-01 10:35:28,-431.0,-806.0,21.0,3512.0,2871.0,42.0,0,4,11,18,205.1811,0.0696145,297.1368,110.6178,121,3.0933,71,17,1.8151,0.4346,18,5182,132.4755,0.0952597,1.8151,127.0,0.0,0.0,1.0,LCK,complete,2347,1
DnDn,Nongshim RedForce,top,14.01,2024,2024-02-01 10:35:28,-1304.0,-1894.0,-25.0,4867.0,6802.0,115.0,4,7,0,12,485.1896,0.226285,892.7141,867.6864,43,1.0993,22,4,0.5624,0.1023,16,10567,270.1406,0.231288,8.7686,3067.0,0.0,0.0,0.0,LCK,complete,2347,0
Sylvie,Nongshim RedForce,jng,14.01,2024,2024-02-01 10:35:28,-386.0,-206.0,-10.0,4475.0,5309.0,90.0,0,3,8,12,133.2424,0.0621423,750.4218,1642.5735,63,1.6106,20,18,0.5113,0.4602,16,5355,136.8982,0.117204,4.3204,0.0,0.0,1.0,0.0,LCK,complete,2347,0
FIESTA,Nongshim RedForce,mid,14.01,2024,2024-02-01 10:35:28,-84.0,-601.0,-16.0,5582.0,7504.0,137.0,4,4,4,12,777.3924,0.362564,641.4913,510.3451,61,1.5594,22,12,0.5624,0.3068,11,12238,312.859,0.267864,9.3311,8897.0,0.0,0.0,0.0,LCK,complete,2347,0
Jiwoo,Nongshim RedForce,bot,14.01,2024,2024-02-01 10:35:28,1953.0,925.0,24.0,6804.0,6304.0,153.0,4,3,4,12,651.6148,0.303904,731.095,498.9689,46,1.176,14,12,0.3579,0.3068,4,13644,348.8027,0.298639,10.7627,2427.0,1.0,0.0,0.0,LCK,complete,2347,0
Peter,Nongshim RedForce,sup,14.01,2024,2024-02-01 10:35:28,431.0,806.0,-21.0,3943.0,3677.0,21.0,0,1,9,12,96.7107,0.0451044,520.1619,745.0533,190,4.8573,118,26,3.0166,0.6647,20,3884,99.2927,0.0850053,1.0226,0.0,0.0,1.0,0.0,LCK,complete,2347,0
DnDn,Nongshim RedForce,top,14.01,2024,2024-02-01 11:36:14,492.0,284.0,10.0,5446.0,7885.0,148.0,4,0,7,18,832.8875,0.296049,598.5106,956.0486,58,1.7629,23,8,0.6991,0.2432,13,11873,360.8815,0.266142,9.3313,9691.0,0.0,0.0,0.0,LCK,complete,1974,1
Sylvie,Nongshim RedForce,jng,14.01,2024,2024-02-01 11:36:14,-193.0,-651.0,1.0,5064.0,5306.0,108.0,6,2,5,18,434.5593,0.154464,1177.234,967.8723,80,2.4316,15,30,0.4559,0.9119,21,8962,272.4012,0.200892,6.8693,1907.0,0.0,0.0,0.0,LCK,complete,1974,1
Callme,Nongshim RedForce,mid,14.01,2024,2024-02-01 11:36:14,-995.0,-555.0,-29.0,4760.0,6424.0,115.0,3,6,10,18,673.0091,0.23922,526.8997,438.6626,65,1.9757,19,14,0.5775,0.4255,7,8427,256.1398,0.1889,7.3252,2556.0,0.0,0.0,1.0,LCK,complete,1974,1
Jiwoo,Nongshim RedForce,bot,14.01,2024,2024-02-01 11:36:14,-269.0,-750.0,3.0,5056.0,4895.0,123.0,2,2,9,18,661.307,0.235061,384.1641,264.2857,49,1.4894,14,20,0.4255,0.6079,4,10184,309.5441,0.228283,9.848,7384.0,0.0,0.0,0.0,LCK,complete,1974,1
Peter,Nongshim RedForce,sup,14.01,2024,2024-02-01 11:36:14,-327.0,201.0,12.0,3810.0,3641.0,27.0,3,2,10,18,211.5805,0.0752061,428.5106,502.9179,115,3.4954,58,14,1.7629,0.4255,17,5165,156.9909,0.115783,1.0334,216.0,0.0,0.0,0.0,LCK,complete,1974,1
Clear,BNK FEARX,top,14.01,2024,2024-02-01 11:36:14,-492.0,-284.0,-10.0,4954.0,7601.0,138.0,2,3,0,12,292.8267,0.149599,925.1672,1704.3161,26,0.7903,9,4,0.2736,0.1216,5,6826,207.4772,0.193366,8.0243,0.0,0.0,0.0,0.0,LCK,complete,1974,0
Willer,BNK FEARX,jng,14.01,2024,2024-02-01 11:36:14,193.0,651.0,-1.0,5257.0,5957.0,107.0,4,3,4,12,580.7295,0.296682,758.2675,817.9331,40,1.2158,19,5,0.5775,0.152,10,7614,231.4286,0.215687,6.079,196.0,0.0,1.0,0.0,LCK,complete,1974,0
Clozer,BNK FEARX,mid,14.01,2024,2024-02-01 11:36:14,995.0,555.0,29.0,5755.0,6979.0,144.0,3,3,1,12,369.2705,0.188652,760.2432,856.8389,42,1.2766,13,8,0.3951,0.2432,5,9424,286.4438,0.266957,9.6353,5501.0,0.0,1.0,0.0,LCK,complete,1974,0
Hena,BNK FEARX,bot,14.01,2024,2024-02-01 11:36:14,269.0,750.0,-3.0,5325.0,5645.0,120.0,2,4,3,12,533.9818,0.272799,562.5532,345.9878,43,1.307,14,11,0.4255,0.3343,5,7859,238.8754,0.222627,8.9058,0.0,0.0,0.0,0.0,LCK,complete,1974,0
Execute,BNK FEARX,sup,14.01,2024,2024-02-01 11:36:14,327.0,-201.0,-12.0,4137.0,3440.0,15.0,1,5,7,12,180.6079,0.0922685,715.1064,820.4863,143,4.3465,91,15,2.766,0.4559,17,3578,108.7538,0.101363,0.8207,1958.0,1.0,0.0,0.0,LCK,complete,1974,0
Clear,BNK FEARX,top,14.01,2024,2024-02-01 12:31:35,-1448.0,-1546.0,-40.0,4736.0,7447.0,108.0,3,2,4,12,442.2285,0.177432,633.3427,609.1961,48,1.354,17,12,0.4795,0.3385,8,9317,262.8209,0.218873,8.0959,2212.0,0.0,0.0,0.0,LCK,complete,2127,1
Willer,BNK FEARX,jng,14.01,2024,2024-02-01 12:31:35,-950.0,-123.0,13.0,4563.0,5292.0,105.0,2,1,8,12,307.9831,0.12357,867.3625,1062.6516,74,2.0874,17,26,0.4795,0.7334,16,6648,187.5317,0.156175,5.4443,275.0,0.0,0.0,0.0,LCK,complete,2127,1
Clozer,BNK FEARX,mid,14.01,2024,2024-02-01 12:31:35,-772.0,-1032.0,-1.0,4932.0,7336.0,141.0,4,2,4,12,804.5416,0.3228,659.2384,517.0945,62,1.7489,22,21,0.6206,0.5924,8,12300,346.9676,0.288946,9.9859,11026.0,0.0,0.0,1.0,LCK,complete,2127,1
Hena,BNK FEARX,bot,14.01,2024,2024-02-01 12:31:35,126.0,-578.0,6.0,4889.0,5292.0,131.0,3,0,5,12,778.3075,0.312274,275.8815,180.6488,61,1.7207,39,10,1.1001,0.2821,13,10212,288.0677,0.239897,8.4344,7370.0,0.0,0.0,0.0,LCK,complete,2127,1
Execute,BNK FEARX,sup,14.01,2024,2024-02-01 12:31:35,-255.0,220.0,3.0,3419.0,3549.0,22.0,0,1,9,12,159.323,0.0639239,457.0381,450.2962,125,3.5261,74,7,2.0874,0.1975,23,4091,115.402,0.096109,0.7052,504.0,0.0,0.0,0.0,LCK,complete,2127,1
DnDn,Nongshim RedForce,top,14.01,2024,2024-02-01 12:31:35,1448.0,1546.0,40.0,6184.0,8993.0,148.0,1,2,3,6,523.7518,0.287153,668.4344,802.2003,41,1.1566,13,5,0.3667,0.141,9,10007,282.2849,0.28743,10.1269,3542.0,0.0,0.0,0.0,LCK,complete,2127,0
Sylvie,Nongshim RedForce,jng,14.01,2024,2024-02-01 12:31:35,950.0,123.0,-13.0,5513.0,5415.0,92.0,4,2,1,6,223.385,0.122473,1042.4824,723.2158,64,1.8054,18,18,0.5078,0.5078,16,6518,183.8646,0.187219,4.9365,1329.0,1.0,0.0,0.0,LCK,complete,2127,0
Callme,Nongshim RedForce,mid,14.01,2024,2024-02-01 12:31:35,772.0,1032.0,1.0,5704.0,8368.0,142.0,0,3,5,6,551.9041,0.302587,473.5966,343.4697,57,1.6079,12,17,0.3385,0.4795,8,7500,211.5656,0.215424,7.9549,1388.0,0.0,1.0,0.0,LCK,complete,2127,0
Jiwoo,Nongshim RedForce,bot,14.01,2024,2024-02-01 12:31:35,-126.0,578.0,-6.0,4763.0,5870.0,125.0,1,1,0,6,366.9394,0.201178,659.6615,307.165,39,1.1001,13,15,0.3667,0.4231,4,7821,220.6206,0.224643,8.914,580.0,0.0,0.0,0.0,LCK,complete,2127,0
Peter,Nongshim RedForce,sup,14.01,2024,2024-02-01 12:31:35,255.0,-220.0,-3.0,3674.0,3329.0,19.0,0,4,2,6,157.969,0.0866082,512.2426,520.7616,180,5.0776,104,26,2.9337,0.7334,18,2969,83.7518,0.0852846,1.1566,124.0,0.0,0.0,0.0,LCK,complete,2127,0
DuDu,DN SOOPers,top,14.01,2024,2024-02-02 08:06:17,304.0,479.0,15.0,5304.0,8277.0,151.0,2,3,3,11,807.2488,0.332477,959.678,765.6585,40,1.1707,10,9,0.2927,0.2634,6,8993,263.2098,0.249318,9.5122,3538.0,0.0,0.0,0.0,LCK,complete,2050,0
Cuzz,DN SOOPers,jng,14.01,2024,2024-02-02 08:06:17,125.0,214.0,7.0,4678.0,5472.0,98.0,2,4,8,11,275.7073,0.113554,1002.0293,1509.8341,57,1.6683,11,15,0.322,0.439,11,6313,184.7707,0.175022,5.3268,0.0,0.0,0.0,0.0,LCK,complete,2050,0
BuLLDoG,DN SOOPers,mid,14.01,2024,2024-02-02 08:06:17,700.0,-164.0,-15.0,6063.0,7794.0,141.0,5,3,4,11,706.2439,0.290877,388.3902,383.3561,49,1.4341,17,10,0.4976,0.2927,7,9383,274.6244,0.26013,8.2244,4021.0,0.0,0.0,0.0,LCK,complete,2050,0
Bull,DN SOOPers,bot,14.01,2024,2024-02-02 08:06:17,-334.0,372.0,-4.0,5576.0,5269.0,123.0,2,4,5,11,416.4878,0.171537,568.361,313.9317,69,2.0195,40,13,1.1707,0.3805,6,7749,226.8,0.214831,8.5463,472.0,1.0,0.0,0.0,LCK,complete,2050,0
Andil,DN SOOPers,sup,14.01,2024,2024-02-02 08:06:17,-14.0,-172.0,-4.0,4014.0,4053.0,38.0,0,6,10,11,222.2927,0.0915546,389.7073,141.5122,89,2.6049,42,12,1.2293,0.3512,15,3632,106.3024,0.100699,1.6683,0.0,0.0,1.0,0.0,LCK,complete,2050,0
Kiin,Gen.G,top,14.01,2024,2024-02-02 08:06:17,-304.0,-479.0,-15.0,5000.0,7798.0,136.0,8,0,5,20,877.7268,0.350757,931.9024,1796.722,37,1.0829,12,7,0.3512,0.2049,4,10790,315.8049,0.25394,8.3122,2431.0,0.0,0.0,0.0,LCK,complete,2050,1
Canyon,Gen.G,jng,14.01,2024,2024-02-02 08:06:17,-125.0,-214.0,-7.0,4553.0,5258.0,91.0,2,3,8,20,178.3024,0.0712531,717.1317,1733.0927,61,1.7854,14,17,0.4098,0.4976,12,5813,170.1366,0.136812,4.4195,2864.0,0.0,0.0,0.0,LCK,complete,2050,1
Chovy,Gen.G,mid,14.01,2024,2024-02-02 08:06:17,-700.0,164.0,15.0,5363.0,7958.0,156.0,2,2,7,20,527.3561,0.210742,486.9951,302.7512,60,1.7561,15,17,0.439,0.4976,13,8961,262.2732,0.210896,9.1317,4927.0,0.0,0.0,0.0,LCK,complete,2050,1
Peyz,Gen.G,bot,14.01,2024,2024-02-02 08:06:17,334.0,-372.0,4.0,5910.0,4897.0,127.0,8,3,6,20,816.322,0.326218,403.522,496.1854,75,2.1951,36,16,1.0537,0.4683,2,11588,339.161,0.27272,9.3073,8486.0,0.0,0.0,0.0,LCK,complete,2050,1
Lehends,Gen.G,sup,14.01,2024,2024-02-02 08:06:17,14.0,172.0,4.0,4028.0,4225.0,42.0,0,3,15,20,102.6732,0.0410302,480.6439,311.2098,122,3.5707,62,16,1.8146,0.4683,18,5338,156.2341,0.125633,1.9024,1233.0,0.0,0.0,1.0,LCK,complete,2050,1
