playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Way,KT Rolster,sup,15.01,2025,2025-01-16 09:54:20,-10.0,862.0,1.0,3412.0,3879.0,15.0,0,1,13,16,248.4359,0.0868931,285.3981,157.6059,103,3.4896,52,12,1.7617,0.4065,18,4116,139.4466,0.107501,0.8809,787.0,0.0,1.0,0.0,LCK,complete,1771,1
Clear,BNK FEARX,top,15.01,2025,2025-01-16 09:54:20,440.0,695.0,12.0,5271.0,7600.0,131.0,1,3,5,6,624.0203,0.263241,704.7883,820.9599,37,1.2535,12,4,0.4065,0.1355,6,7089,240.1694,0.243327,8.4698,3591.0,0.0,0.0,0.0,LCK,complete,1771,0
Raptor,BNK FEARX,jng,15.01,2025,2025-01-16 09:54:20,-340.0,-445.0,-13.0,4678.0,5277.0,97.0,1,3,4,6,346.3467,0.146105,1029.8588,1058.8594,37,1.2535,9,7,0.3049,0.2372,7,4963,168.1423,0.170349,5.5223,1961.0,0.0,0.0,0.0,LCK,complete,1771,0
VicLa,BNK FEARX,mid,15.01,2025,2025-01-16 09:54:20,-14.0,-300.0,-5.0,5145.0,7034.0,138.0,2,5,2,6,540.1694,0.227869,809.17,461.9085,37,1.2535,9,12,0.3049,0.4065,9,6684,226.4483,0.229425,8.0294,1869.0,0.0,0.0,1.0,LCK,complete,1771,0
Diable,BNK FEARX,bot,15.01,2025,2025-01-16 09:54:20,708.0,594.0,6.0,5699.0,5900.0,138.0,2,3,3,6,718.611,0.303144,591.598,313.7888,40,1.3552,11,12,0.3727,0.4065,4,8103,274.5229,0.278135,10.096,4665.0,0.0,0.0,0.0,LCK,complete,1771,0
Kellin,BNK FEARX,sup,15.01,2025,2025-01-16 09:54:20,10.0,-862.0,-1.0,3422.0,3017.0,14.0,0,2,5,6,141.3778,0.0596398,623.275,506.1547,85,2.8797,54,6,1.8295,0.2033,18,2295,77.7527,0.0787648,0.7115,911.0,0.0,0.0,0.0,LCK,complete,1771,0
Siwoo,Dplus Kia,top,15.01,2025,2025-01-16 11:11:06,801.0,109.0,-1.0,5588.0,7513.0,127.0,3,0,4,14,888.7607,0.321437,681.3248,943.8462,17,0.7265,7,4,0.2991,0.1709,3,6617,282.7778,0.20993,8.8889,2524.0,0.0,0.0,0.0,LCK,complete,1404,1
Lucid,Dplus Kia,jng,15.01,2025,2025-01-16 11:11:06,598.0,-475.0,-4.0,5574.0,5980.0,117.0,3,0,6,14,295.1709,0.106754,1082.2222,584.1453,33,1.4103,5,10,0.2137,0.4274,3,6963,297.5641,0.220907,8.2051,2186.0,0.0,0.0,0.0,LCK,complete,1404,1
ShowMaker,Dplus Kia,mid,15.01,2025,2025-01-16 11:11:06,672.0,588.0,11.0,5493.0,7830.0,142.0,4,0,3,14,739.3162,0.267388,405.8974,221.1538,20,0.8547,11,3,0.4701,0.1282,4,6917,295.5983,0.219447,9.359,6223.0,0.0,0.0,0.0,LCK,complete,1404,1
Aiming,Dplus Kia,bot,15.01,2025,2025-01-16 11:11:06,606.0,-35.0,-6.0,6046.0,6108.0,141.0,2,1,6,14,656.0256,0.237264,405.4274,191.7949,16,0.6838,10,5,0.4274,0.2137,1,7528,321.7094,0.238831,9.5299,8381.0,0.0,0.0,1.0,LCK,complete,1404,1
BeryL,Dplus Kia,sup,15.01,2025,2025-01-16 11:11:06,722.0,743.0,1.0,3799.0,3598.0,24.0,2,1,3,14,185.6838,0.0671561,449.7009,455.5556,68,2.906,28,11,1.1966,0.4701,10,3495,149.359,0.110885,1.3248,2176.0,0.0,0.0,0.0,LCK,complete,1404,1
Doran,T1,top,15.01,2025,2025-01-16 11:11:06,-801.0,-109.0,1.0,4787.0,7404.0,128.0,0,1,0,2,324.359,0.209206,856.5812,924.2308,15,0.641,6,3,0.2564,0.1282,2,4869,208.0769,0.230516,8.9744,2344.0,0.0,0.0,0.0,LCK,complete,1404,0
Oner,T1,jng,15.01,2025,2025-01-16 11:11:06,-598.0,475.0,4.0,4976.0,6455.0,121.0,1,3,0,2,297.9487,0.192172,439.5726,173.7607,30,1.2821,4,9,0.1709,0.3846,5,4401,188.0769,0.20836,6.8803,0.0,0.0,0.0,0.0,LCK,complete,1404,0
Faker,T1,mid,15.01,2025,2025-01-16 11:11:06,-672.0,-588.0,-11.0,4821.0,7242.0,131.0,0,2,0,2,373.1624,0.240684,996.8376,800.3419,31,1.3248,13,8,0.5556,0.3419,5,4816,205.812,0.228007,9.2308,0.0,0.0,0.0,0.0,LCK,complete,1404,0
Gumayusi,T1,bot,15.01,2025,2025-01-16 11:11:06,-606.0,35.0,6.0,5440.0,6143.0,147.0,1,4,1,2,390.4274,0.251819,450.1282,201.2393,19,0.812,9,4,0.3846,0.1709,4,5412,231.2821,0.256223,9.9145,717.0,1.0,0.0,0.0,LCK,complete,1404,0
Keria,T1,sup,15.01,2025,2025-01-16 11:11:06,-722.0,-743.0,-1.0,3077.0,2855.0,23.0,0,4,2,2,164.5299,0.106119,500.7265,545.4274,52,2.2222,34,2,1.453,0.0855,11,1624,69.4017,0.0768936,1.2393,304.0,0.0,1.0,0.0,LCK,complete,1404,0
Doran,T1,top,15.01,2025,2025-01-16 11:55:28,338.0,1105.0,16.0,5041.0,7452.0,134.0,1,4,7,17,294.6569,0.0997616,1074.3426,1608.6537,35,1.1001,15,3,0.4715,0.0943,10,8008,251.692,0.18125,7.3232,1143.0,0.0,0.0,0.0,LCK,complete,1909,1
Oner,T1,jng,15.01,2025,2025-01-16 11:55:28,-690.0,-355.0,3.0,4766.0,5903.0,116.0,4,2,10,17,702.7135,0.237917,1711.7444,1365.7936,49,1.5401,9,11,0.2829,0.3457,8,8785,276.1131,0.198837,6.726,3262.0,0.0,0.0,0.0,LCK,complete,1909,1
Faker,T1,mid,15.01,2025,2025-01-16 11:55:28,-118.0,-146.0,8.0,5079.0,7239.0,145.0,3,1,8,17,1041.0267,0.352459,553.8607,1037.7894,33,1.0372,15,6,0.4715,0.1886,6,10865,341.4877,0.245914,8.549,10311.0,0.0,0.0,1.0,LCK,complete,1909,1
Gumayusi,T1,bot,15.01,2025,2025-01-16 11:55:28,533.0,-541.0,14.0,5536.0,6032.0,157.0,9,0,7,17,751.6186,0.254475,400.7962,420.9429,26,0.8172,12,4,0.3772,0.1257,4,11732,368.7376,0.265538,9.3033,6328.0,0.0,0.0,0.0,LCK,complete,1909,1
Keria,T1,sup,15.01,2025,2025-01-16 11:55:28,95.0,-47.0,-1.0,3436.0,3880.0,21.0,0,1,14,17,163.5935,0.0553877,352.1425,478.4914,118,3.7087,57,12,1.7915,0.3772,17,4792,150.6129,0.108461,1.1315,3674.0,0.0,0.0,0.0,LCK,complete,1909,1
Siwoo,Dplus Kia,top,15.01,2025,2025-01-16 11:55:28,-338.0,-1105.0,-16.0,4703.0,6347.0,118.0,0,4,1,7,518.659,0.220606,712.9597,657.7999,18,0.5657,8,3,0.2514,0.0943,2,5689,178.8057,0.196457,7.2918,1049.0,0.0,0.0,0.0,LCK,complete,1909,0
Lucid,Dplus Kia,jng,15.01,2025,2025-01-16 11:55:28,690.0,355.0,-3.0,5456.0,6258.0,113.0,3,4,2,7,305.9717,0.130142,1197.9885,998.7847,41,1.2886,9,11,0.2829,0.3457,10,5966,187.5118,0.206022,5.9717,1838.0,1.0,0.0,0.0,LCK,complete,1909,0
ShowMaker,Dplus Kia,mid,15.01,2025,2025-01-16 11:55:28,118.0,146.0,-8.0,5197.0,7385.0,137.0,2,3,3,7,712.7082,0.303143,603.2059,299.8114,34,1.0686,14,2,0.44,0.0629,4,6563,206.2755,0.226638,7.7318,335.0,0.0,1.0,0.0,LCK,complete,1909,0
Aiming,Dplus Kia,bot,15.01,2025,2025-01-16 11:55:28,-533.0,541.0,-14.0,5003.0,6573.0,143.0,2,2,3,7,720.5657,0.306485,566.2755,352.1111,28,0.88,12,8,0.3772,0.2514,1,7680,241.3829,0.265211,8.8004,4267.0,0.0,0.0,0.0,LCK,complete,1909,0
BeryL,Dplus Kia,sup,15.01,2025,2025-01-16 11:55:28,-95.0,47.0,1.0,3341.0,3927.0,22.0,0,4,5,7,93.1587,0.0396241,673.1063,541.9172,116,3.6459,54,19,1.6972,0.5972,18,3060,96.176,0.105671,1.3829,1792.0,0.0,1.0,0.0,LCK,complete,1909,0
Siwoo,Dplus Kia,top,15.01,2025,2025-01-16 12:50:03,-235.0,-306.0,-17.0,4365.0,6692.0,98.0,1,3,10,18,292.8376,0.117991,821.7417,1259.0313,27,0.7926,9,3,0.2642,0.0881,4,6489,190.4795,0.15006,6.2231,3703.0,0.0,0.0,1.0,LCK,complete,2044,1
Lucid,Dplus Kia,jng,15.01,2025,2025-01-16 12:50:03,1104.0,761.0,14.0,5528.0,6102.0,106.0,2,2,13,18,250.9198,0.101101,1003.6497,1341.2231,65,1.908,12,15,0.3523,0.4403,10,8228,241.5264,0.190278,6.2524,2362.0,0.0,0.0,0.0,LCK,complete,2044,1
ShowMaker,Dplus Kia,mid,15.01,2025,2025-01-16 12:50:03,217.0,70.0,0.0,5833.0,7974.0,156.0,9,2,7,18,907.045,0.365469,568.8258,297.4462,44,1.2916,8,14,0.2348,0.411,6,11207,328.9726,0.259172,8.3366,3521.0,0.0,0.0,0.0,LCK,complete,2044,1
Aiming,Dplus Kia,bot,15.01,2025,2025-01-16 12:50:03,326.0,-403.0,11.0,6050.0,5675.0,152.0,6,0,11,18,832.7789,0.335545,317.1429,158.0724,58,1.7025,18,19,0.5284,0.5577,7,12665,371.771,0.29289,10.0391,8412.0,0.0,0.0,0.0,LCK,complete,2044,1
BeryL,Dplus Kia,sup,15.01,2025,2025-01-16 12:50:03,521.0,777.0,4.0,3787.0,4346.0,23.0,0,2,17,18,198.2877,0.0798945,629.7652,628.3562,118,3.4638,62,13,1.82,0.3816,22,4653,136.5851,0.1076,1.0568,7058.0,0.0,0.0,0.0,LCK,complete,2044,1
Doran,T1,top,15.01,2025,2025-01-16 12:50:03,235.0,306.0,17.0,4600.0,6998.0,115.0,2,3,3,9,294.6869,0.12978,747.2114,572.7593,34,0.998,12,9,0.3523,0.2642,4,9317,273.4932,0.265037,8.1018,6613.0,0.0,0.0,0.0,LCK,complete,2044,0
Oner,T1,jng,15.01,2025,2025-01-16 12:50:03,-1104.0,-761.0,-14.0,4424.0,5341.0,92.0,0,3,5,9,303.1703,0.133516,1006.2622,1035.6751,55,1.6145,12,14,0.3523,0.411,10,4742,139.1977,0.134889,4.8141,0.0,0.0,1.0,0.0,LCK,complete,2044,0
Faker,T1,mid,15.01,2025,2025-01-16 12:50:03,-217.0,-70.0,0.0,5616.0,7904.0,156.0,1,4,3,9,725.9589,0.319712,505.2446,354.5988,56,1.6438,14,8,0.411,0.2348,7,8639,253.591,0.24575,10.0098,2181.0,0.0,0.0,0.0,LCK,complete,2044,0
Gumayusi,T1,bot,15.01,2025,2025-01-16 12:50:03,-326.0,403.0,-11.0,5724.0,6078.0,141.0,5,4,4,9,679.0215,0.299041,573.0528,289.7554,22,0.6458,11,2,0.3229,0.0587,2,9251,271.5558,0.26316,8.8356,813.0,1.0,0.0,0.0,LCK,complete,2044,0
Keria,T1,sup,15.01,2025,2025-01-16 12:50:03,-521.0,-777.0,-4.0,3266.0,3569.0,19.0,1,4,8,9,267.8278,0.117951,493.5323,299.501,117,3.4344,83,10,2.4364,0.2935,27,3205,94.0802,0.0911647,0.91,195.0,0.0,1.0,0.0,LCK,complete,2044,0
Kiin,Gen.G,top,15.01,2025,2025-01-17 08:08:25,-231.0,-98.0,-4.0,4433.0,6875.0,97.0,2,1,4,10,444.1438,0.213036,889.4178,671.4041,32,1.0959,10,8,0.3425,0.274,5,6638,227.3288,0.192697,7.5342,5245.0,0.0,0.0,1.0,LCK,complete,1752,1
Canyon,Gen.G,jng,15.01,2025,2025-01-17 08:08:25,-60.0,-398.0,-9.0,5104.0,5598.0,106.0,3,0,5,10,411.3699,0.197316,1171.3699,823.9726,53,1.8151,10,15,0.3425,0.5137,7,7452,255.2055,0.216325,6.8836,5048.0,0.0,0.0,0.0,LCK,complete,1752,1
Chovy,Gen.G,mid,15.01,2025,2025-01-17 08:08:25,875.0,-139.0,8.0,6026.0,7295.0,153.0,3,0,5,10,663.2877,0.31815,370.1712,208.6644,42,1.4384,18,12,0.6164,0.411,8,9220,315.7534,0.267647,9.726,6544.0,0.0,0.0,0.0,LCK,complete,1752,1
Ruler,Gen.G,bot,15.01,2025,2025-01-17 08:08:25,-150.0,-170.0,-9.0,5098.0,5958.0,131.0,1,0,4,10,451.1301,0.216387,411.2329,244.3151,46,1.5753,14,10,0.4795,0.3425,6,7442,254.863,0.216035,9.0068,5914.0,0.0,0.0,0.0,LCK,complete,1752,1
Duro,Gen.G,sup,15.01,2025,2025-01-17 08:08:25,323.0,-775.0,-2.0,3665.0,3256.0,26.0,1,1,7,10,114.8973,0.0551111,480.8562,580.9247,105,3.5959,43,17,1.4726,0.5822,12,3696,126.5753,0.107296,1.3699,2269.0,0.0,0.0,0.0,LCK,complete,1752,1
Zeus,Hanwha Life Esports,top,15.01,2025,2025-01-17 08:08:25,231.0,98.0,4.0,4664.0,6973.0,101.0,1,3,0,2,366.8493,0.219046,777.9795,726.1301,32,1.0959,11,6,0.3767,0.2055,7,5877,201.2671,0.21624,7.637,1882.0,0.0,0.0,0.0,LCK,complete,1752,0
Peanut,Hanwha Life Esports,jng,15.01,2025,2025-01-17 08:08:25,60.0,398.0,9.0,5164.0,5996.0,115.0,1,2,0,2,270.137,0.161299,606.0274,268.7329,55,1.8836,8,16,0.274,0.5479,6,5316,182.0548,0.1956,6.6438,0.0,1.0,0.0,0.0,LCK,complete,1752,0
Zeka,Hanwha Life Esports,mid,15.01,2025,2025-01-17 08:08:25,-875.0,139.0,-8.0,5151.0,7434.0,145.0,0,2,0,2,390.9589,0.233442,588.3904,342.089,32,1.0959,15,7,0.5137,0.2397,6,6907,236.5411,0.254136,10.1027,2816.0,0.0,0.0,0.0,LCK,complete,1752,0
Viper,Hanwha Life Esports,bot,15.01,2025,2025-01-17 08:08:25,150.0,170.0,9.0,5248.0,6128.0,140.0,0,1,1,2,556.0616,0.332025,347.0548,167.1575,27,0.9247,15,5,0.5137,0.1712,6,6847,234.4863,0.251929,9.726,1475.0,0.0,1.0,0.0,LCK,complete,1752,0
Delight,Hanwha Life Esports,sup,15.01,2025,2025-01-17 08:08:25,-323.0,775.0,2.0,3342.0,4031.0,28.0,0,2,1,2,90.7534,0.0541889,407.3973,218.5274,106,3.6301,56,15,1.9178,0.5137,14,2231,76.4041,0.0820954,1.3356,42.0,0.0,1.0,0.0,LCK,complete,1752,0
Zeus,Hanwha Life Esports,top,15.01,2025,2025-01-17 08:59:26,-1998.0,-1089.0,-41.0,4170.0,6137.0,92.0,0,7,5,8,615.9281,0.224656,1200.6043,1087.7266,22,0.9496,10,1,0.4317,0.0432,6,2913,125.741,0.146718,5.0504,0.0,0.0,0.0,0.0,LCK,complete,1390,0
Peanut,Hanwha Life Esports,jng,15.01,2025,2025-01-17 08:59:26,-594.0,88.0,9.0,4962.0,5790.0,105.0,3,5,3,8,615.2374,0.224404,1323.0647,1306.8345,16,0.6906,6,3,0.259,0.1295,5,4547,196.2734,0.229023,6.0432,0.0,0.0,0.0,0.0,LCK,complete,1390,0
Zeka,Hanwha Life Esports,mid,15.01,2025,2025-01-17 08:59:26,-710.0,84.0,6.0,5439.0,7379.0,140.0,2,4,5,8,937.3381,0.341888,947.1799,493.8129,17,0.7338,7,2,0.3022,0.0863,6,5394,232.8345,0.271687,7.5971,1468.0,0.0,0.0,0.0,LCK,complete,1390,0
Viper,Hanwha Life Esports,bot,15.01,2025,2025-01-17 08:59:26,-2478.0,-769.0,-34.0,4725.0,5134.0,108.0,1,5,3,8,350.2014,0.127734,716.2014,436.6187,23,0.9928,10,5,0.4317,0.2158,2,4276,184.5755,0.215373,7.6835,27.0,0.0,0.0,0.0,LCK,complete,1390,0
Delight,Hanwha Life Esports,sup,15.01,2025,2025-01-17 08:59:26,-839.0,-869.0,7.0,3458.0,3259.0,25.0,2,6,5,8,222.9496,0.0813194,713.3525,542.9784,64,2.7626,29,10,1.2518,0.4317,11,2724,117.5827,0.137198,1.295,0.0,0.0,0.0,1.0,LCK,complete,1390,0
Kiin,Gen.G,top,15.01,2025,2025-01-17 08:59:26,1998.0,1089.0,41.0,6168.0,7226.0,133.0,3,1,13,27,949.5108,0.224996,773.5683,691.2518,15,0.6475,7,1,0.3022,0.0432,2,7004,302.3309,0.190761,7.6835,10544.0,0.0,0.0,0.0,LCK,complete,1390,1
Canyon,Gen.G,jng,15.01,2025,2025-01-17 08:59:26,594.0,-88.0,-9.0,5556.0,5702.0,96.0,4,2,12,27,789.3237,0.187038,1449.5396,896.2446,42,1.8129,12,9,0.518,0.3885,9,6243,269.482,0.170034,5.7842,6095.0,0.0,0.0,0.0,LCK,complete,1390,1
Chovy,Gen.G,mid,15.01,2025,2025-01-17 08:59:26,710.0,-84.0,-6.0,6149.0,7295.0,134.0,6,0,16,27,1140.9065,0.27035,761.0935,1089.6691,19,0.8201,8,5,0.3453,0.2158,2,8414,363.1942,0.229165,8.5899,4875.0,0.0,0.0,0.0,LCK,complete,1390,1
Ruler,Gen.G,bot,15.01,2025,2025-01-17 08:59:26,2478.0,769.0,34.0,7203.0,5903.0,142.0,13,2,4,27,985.1223,0.233435,571.036,378.6475,37,1.5971,14,11,0.6043,0.4748,7,11144,481.036,0.303522,9.4964,10018.0,1.0,0.0,0.0,LCK,complete,1390,1
Duro,Gen.G,sup,15.01,2025,2025-01-17 08:59:26,839.0,869.0,-7.0,4297.0,4128.0,18.0,1,3,20,27,355.2518,0.0841806,502.8345,245.3957,58,2.5036,30,2,1.295,0.0863,11,3911,168.8201,0.106518,0.8201,914.0,0.0,1.0,0.0,LCK,complete,1390,1
Kingen,Nongshim RedForce,top,15.01,2025,2025-01-17 10:34:53,735.0,1786.0,36.0,5415.0,7457.0,126.0,7,2,12,27,1024.3031,0.321148,587.8687,702.6418,44,1.0697,10,9,0.2431,0.2188,5,13321,323.8493,0.245071,7.2447,2493.0,0.0,0.0,0.0,LCK,complete,2468,1
GIDEON,Nongshim RedForce,jng,15.01,2025,2025-01-17 10:34:53,517.0,367.0,2.0,5267.0,5912.0,111.0,3,2,18,27,416.7909,0.130676,1416.1994,1705.2593,89,2.1637,24,22,0.5835,0.5348,23,9378,227.9903,0.172528,5.6645,1405.0,0.0,0.0,0.0,LCK,complete,2468,1
Fisher,Nongshim RedForce,mid,15.01,2025,2025-01-17 10:34:53,-825.0,-407.0,-17.0,4994.0,6567.0,120.0,5,1,14,27,861.6613,0.270155,709.2788,533.0713,47,1.1426,25,7,0.6078,0.1702,11,13444,326.8395,0.247334,8.0713,8662.0,0.0,0.0,0.0,LCK,complete,2468,1
Jiwoo,Nongshim RedForce,bot,15.01,2025,2025-01-17 10:34:53,-125.0,-1002.0,-16.0,4852.0,5434.0,122.0,6,4,10,27,493.2496,0.154648,733.7601,485.0081,53,1.2885,18,11,0.4376,0.2674,9,11401,277.1718,0.209747,7.269,5034.0,0.0,0.0,0.0,LCK,complete,2468,1
Lehends,Nongshim RedForce,sup,15.01,2025,2025-01-17 10:34:53,718.0,158.0,7.0,4108.0,2925.0,26.0,6,8,7,27,393.5008,0.123374,606.0049,284.222,170,4.1329,77,23,1.872,0.5592,24,6812,165.6078,0.12532,1.5559,2355.0,0.0,0.0,1.0,LCK,complete,2468,1
Morgan,HANJIN BRION,top,15.01,2025,2025-01-17 10:34:53,-735.0,-1786.0,-36.0,4680.0,5671.0,90.0,5,7,6,17,414.3355,0.13675,780.9238,851.9854,49,1.1912,15,8,0.3647,0.1945,15,8319,202.2447,0.200453,6.3695,0.0,1.0,0.0,0.0,LCK,complete,2468,0
HamBak,HANJIN BRION,jng,15.01,2025,2025-01-17 10:34:53,-517.0,-367.0,-2.0,4750.0,5545.0,109.0,1,8,9,17,517.9741,0.170955,1548.2091,1052.3339,66,1.6045,14,17,0.3404,0.4133,15,7337,178.3712,0.17679,6.0535,0.0,0.0,0.0,0.0,LCK,complete,2468,0
Clozer,HANJIN BRION,mid,15.01,2025,2025-01-17 10:34:53,825.0,407.0,17.0,5819.0,6974.0,137.0,9,2,4,17,1057.9011,0.349156,619.7164,406.0454,58,1.41,19,13,0.4619,0.316,10,12981,315.5835,0.312792,8.3144,5095.0,0.0,1.0,0.0,LCK,complete,2468,0
Bull,HANJIN BRION,bot,15.01,2025,2025-01-17 10:34:53,125.0,1002.0,16.0,4977.0,6436.0,138.0,2,3,8,17,794.611,0.262258,501.7099,260.9806,56,1.3614,24,14,0.5835,0.3404,10,9297,226.0211,0.22402,7.9254,1854.0,0.0,0.0,0.0,LCK,complete,2468,0
Pollu,HANJIN BRION,sup,15.01,2025,2025-01-17 10:34:53,-718.0,-158.0,-7.0,3390.0,2767.0,19.0,0,7,13,17,245.0567,0.0808801,812.1394,526.5316,158,3.8412,100,12,2.4311,0.2917,31,3567,86.718,0.0859453,0.8023,0.0,0.0,1.0,0.0,LCK,complete,2468,0
Morgan,HANJIN BRION,top,15.01,2025,2025-01-17 11:38:32,-519.0,-966.0,-20.0,4738.0,6685.0,117.0,2,4,3,11,316.624,0.103019,957.1358,685.0394,34,1.0039,17,6,0.502,0.1772,8,6816,201.2598,0.194671,6.9094,966.0,0.0,0.0,1.0,LCK,complete,2032,0
HamBak,HANJIN BRION,jng,15.01,2025,2025-01-17 11:38:32,593.0,183.0,5.0,5113.0,5389.0,104.0,2,6,9,11,825.4134,0.268561,871.3878,397.7657,46,1.3583,7,13,0.2067,0.3839,7,6849,202.2343,0.195613,5.8465,1047.0,0.0,0.0,0.0,LCK,complete,2032,0
Clozer,HANJIN BRION,mid,15.01,2025,2025-01-17 11:38:32,768.0,419.0,20.0,5687.0,7783.0,156.0,3,2,8,11,712.1752,0.231717,574.3406,446.0728,37,1.0925,13,15,0.3839,0.4429,2,9264,273.5433,0.264586,9.0945,4266.0,0.0,0.0,0.0,LCK,complete,2032,0
Bull,HANJIN BRION,bot,15.01,2025,2025-01-17 11:38:32,-9.0,30.0,-7.0,5727.0,6302.0,141.0,4,0,5,11,1059.1831,0.344622,522.1654,309.626,32,0.9449,16,7,0.4724,0.2067,6,9115,269.1437,0.260331,8.8878,1726.0,0.0,0.0,0.0,LCK,complete,2032,0
Pollu,HANJIN BRION,sup,15.01,2025,2025-01-17 11:38:32,-47.0,-666.0,-7.0,3399.0,2640.0,20.0,0,7,10,11,160.0689,0.0520809,723.9567,869.2913,123,3.6319,68,15,2.0079,0.4429,20,2969,87.6673,0.0847991,0.8858,1366.0,0.0,0.0,0.0,LCK,complete,2032,0
Kingen,Nongshim RedForce,top,15.01,2025,2025-01-17 11:38:32,519.0,966.0,20.0,5257.0,7651.0,137.0,5,1,8,19,1099.872,0.36366,735.0295,523.0512,35,1.0335,10,7,0.2953,0.2067,6,11599,342.4902,0.24736,8.622,4700.0,0.0,0.0,0.0,LCK,complete,2032,1
GIDEON,Nongshim RedForce,jng,15.01,2025,2025-01-17 11:38:32,-593.0,-183.0,-5.0,4520.0,5206.0,99.0,2,1,12,19,475.128,0.157096,1648.0512,1447.8543,52,1.5354,14,11,0.4134,0.3248,12,7957,234.9508,0.169692,6.1122,404.0,0.0,1.0,0.0,LCK,complete,2032,1
Fisher,Nongshim RedForce,mid,15.01,2025,2025-01-17 11:38:32,-768.0,-419.0,-20.0,4919.0,7364.0,136.0,5,4,7,19,699.0945,0.231148,810.1772,585.3248,32,0.9449,18,7,0.5315,0.2067,12,10945,323.1791,0.233413,8.002,7130.0,0.0,0.0,0.0,LCK,complete,2032,1
Jiwoo,Nongshim RedForce,bot,15.01,2025,2025-01-17 11:38:32,9.0,-30.0,7.0,5736.0,6272.0,148.0,5,1,9,19,621.437,0.205471,548.0906,422.9232,50,1.4764,14,16,0.4134,0.4724,6,11146,329.1142,0.2377,8.5925,9309.0,1.0,0.0,0.0,LCK,complete,2032,1
Lehends,Nongshim RedForce,sup,15.01,2025,2025-01-17 11:38:32,47.0,666.0,7.0,3446.0,3306.0,27.0,2,4,13,19,128.9173,0.0426251,663.6024,1009.6063,120,3.5433,72,10,2.126,0.2953,23,5244,154.8425,0.111835,1.0335,2826.0,0.0,1.0,0.0,LCK,complete,2032,1
Siwoo,Dplus Kia,top,15.01,2025,2025-01-18 06:05:55,-74.0,-991.0,9.0,4594.0,5951.0,112.0,3,2,14,23,593.7361,0.201228,816.1056,858.0528,22,0.7742,6,6,0.2111,0.2111,1,8490,298.7683,0.207666,7.1789,12325.0,0.0,0.0,1.0,LCK,complete,1705,1
Lucid,Dplus Kia,jng,15.01,2025,2025-01-18 06:05:55,1040.0,1531.0,23.0,5743.0,6634.0,118.0,8,2,12,23,750.2287,0.254267,1237.3724,806.7801,38,1.3372,9,8,0.3167,0.2815,7,10402,366.0528,0.254432,7.7419,2752.0,0.0,0.0,0.0,LCK,complete,1705,1
ShowMaker,Dplus Kia,mid,15.01,2025,2025-01-18 06:05:55,-859.0,-124.0,-9.0,5341.0,7382.0,134.0,4,1,12,23,436.7507,0.148023,1198.5924,1047.6598,42,1.478,13,10,0.4575,0.3519,9,8367,294.4399,0.204657,7.2845,6955.0,0.0,0.0,0.0,LCK,complete,1705,1
Aiming,Dplus Kia,bot,15.01,2025,2025-01-18 06:05:55,-926.0,29.0,-11.0,5161.0,5688.0,127.0,7,0,9,23,1048.3988,0.355322,335.2258,159.695,35,1.2317,15,8,0.5279,0.2815,5,9605,338.0059,0.234938,8.6921,5010.0,0.0,0.0,0.0,LCK,complete,1705,1
BeryL,Dplus Kia,sup,15.01,2025,2025-01-18 06:05:55,-856.0,-109.0,4.0,3391.0,2953.0,25.0,1,2,9,23,121.4428,0.0411593,676.3988,636.0352,96,3.3783,51,12,1.7947,0.4223,15,4019,141.4311,0.0983074,1.2317,3205.0,0.0,0.0,0.0,LCK,complete,1705,1
DuDu,DN SOOPers,top,15.01,2025,2025-01-18 06:05:55,74.0,991.0,-9.0,4668.0,6942.0,103.0,0,5,2,7,491.9648,0.178223,786.7214,748.4692,31,1.0909,8,5,0.2815,0.176,3,4720,166.0997,0.16808,6.2639,3689.0,0.0,0.0,0.0,LCK,complete,1705,0
Pyosik,DN SOOPers,jng,15.01,2025,2025-01-18 06:05:55,-1040.0,-1531.0,-23.0,4703.0,5103.0,95.0,2,5,3,7,375.6246,0.136077,1028.6569,1035.4487,32,1.1261,12,9,0.4223,0.3167,12,5223,183.8006,0.185992,4.8211,654.0,0.0,1.0,0.0,LCK,complete,1705,0
BuLLDoG,DN SOOPers,mid,15.01,2025,2025-01-18 06:05:55,859.0,124.0,9.0,6200.0,7506.0,143.0,1,6,3,7,1023.871,0.370916,703.5308,351.4839,39,1.3724,11,11,0.3871,0.3871,3,7694,270.7566,0.273981,8.1642,5010.0,0.0,0.0,0.0,LCK,complete,1705,0
Berserker,DN SOOPers,bot,15.01,2025,2025-01-18 06:05:55,926.0,-29.0,11.0,6087.0,5659.0,138.0,2,2,1,7,654.5806,0.237134,386.9912,456.8094,35,1.2317,13,7,0.4575,0.2463,5,7431,261.5015,0.264616,9.607,0.0,1.0,0.0,0.0,LCK,complete,1705,0
