playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Rich,Kiwoom DRX,top,16.01,2026,2026-01-23 12:21:14,179.0,291.0,0.0,5304.0,8779.0,145.0,1,1,6,21,662.338,0.184248,1128.4225,2075.8873,45,1.2676,11,9,0.3099,0.2535,2,7659,215.7465,0.161549,7.5775,8042.0,0.0,0.0,0.0,LCK,complete,2130,1
Willer,Kiwoom DRX,jng,16.01,2026,2026-01-23 12:21:14,1307.0,370.0,-2.0,6487.0,6722.0,109.0,6,4,11,21,664.4789,0.184844,1103.2113,1165.9718,101,2.8451,26,20,0.7324,0.5634,10,10579,298.0,0.223138,7.2113,4474.0,1.0,0.0,0.0,LCK,complete,2130,1
Ucal,Kiwoom DRX,mid,16.01,2026,2026-01-23 12:21:14,-489.0,787.0,13.0,5791.0,8380.0,157.0,8,4,9,21,1127.2113,0.313566,565.493,494.3944,32,0.9014,14,4,0.3944,0.1127,1,11011,310.169,0.23225,9.0986,11108.0,0.0,0.0,0.0,LCK,complete,2130,1
Jiwoo,Kiwoom DRX,bot,16.01,2026,2026-01-23 12:21:14,-213.0,582.0,-21.0,6422.0,6567.0,129.0,6,3,10,21,855.662,0.238027,516.9577,292.9577,44,1.2394,15,10,0.4225,0.2817,5,12934,364.338,0.27281,9.0141,5460.0,0.0,1.0,0.0,LCK,complete,2130,1
Andil,Kiwoom DRX,sup,16.01,2026,2026-01-23 12:21:14,307.0,3.0,-4.0,4036.0,4114.0,18.0,0,2,20,21,285.1268,0.0793161,492.4507,356.2535,154,4.338,64,19,1.8028,0.5352,17,5227,147.2394,0.110253,0.9296,312.0,0.0,1.0,0.0,LCK,complete,2130,1
DuDu,DN SOOPers,top,16.01,2026,2026-01-24 08:04:56,946.0,526.0,13.0,6183.0,9492.0,158.0,7,3,1,15,741.3999,0.21872,1750.379,1924.5475,75,2.0062,14,15,0.3745,0.4012,8,12198,326.2951,0.260076,8.7205,14046.0,0.0,0.0,0.0,LCK,complete,2243,0
Pyosik,DN SOOPers,jng,16.01,2026,2026-01-24 08:04:56,-49.0,446.0,6.0,5693.0,7151.0,126.0,0,6,14,15,359.6255,0.106093,1040.3834,1104.4226,102,2.7285,14,29,0.3745,0.7757,14,8094,216.5136,0.172572,6.9282,0.0,0.0,0.0,1.0,LCK,complete,2243,0
Clozer,DN SOOPers,mid,16.01,2026,2026-01-24 08:04:56,827.0,375.0,12.0,5927.0,7714.0,146.0,2,5,11,15,721.8992,0.212967,641.9171,365.4837,45,1.2037,18,7,0.4815,0.1872,7,8942,239.1975,0.190653,9.3892,1498.0,0.0,0.0,0.0,LCK,complete,2243,0
deokdam,DN SOOPers,bot,16.01,2026,2026-01-24 08:04:56,-973.0,258.0,-3.0,6468.0,6654.0,147.0,6,7,5,15,1391.0745,0.41038,719.9733,469.407,60,1.605,17,10,0.4547,0.2675,6,13653,365.2162,0.291099,9.8172,938.0,0.0,0.0,0.0,LCK,complete,2243,0
Peter,DN SOOPers,sup,16.01,2026,2026-01-24 08:04:56,-29.0,-670.0,-2.0,3866.0,3489.0,23.0,0,6,10,15,175.72,0.0518391,706.3843,947.2136,185,4.9487,92,17,2.461,0.4547,20,4015,107.4008,0.0856001,0.856,0.0,0.0,0.0,0.0,LCK,complete,2243,0
Zeus,Hanwha Life Esports,top,16.01,2026,2026-01-24 08:04:56,-946.0,-526.0,-13.0,5237.0,8966.0,145.0,1,1,16,27,850.1382,0.207915,1284.4226,3163.1743,44,1.177,17,3,0.4547,0.0802,14,9480,253.5889,0.162139,8.453,3695.0,0.0,0.0,0.0,LCK,complete,2243,1
Kanavi,Hanwha Life Esports,jng,16.01,2026,2026-01-24 08:04:56,49.0,-446.0,-6.0,5742.0,6705.0,120.0,6,4,16,27,905.2965,0.221404,1368.6848,1193.6603,84,2.247,13,20,0.3477,0.535,12,11514,307.9982,0.196928,7.49,9366.0,0.0,1.0,0.0,LCK,complete,2243,1
Zeka,Hanwha Life Esports,mid,16.01,2026,2026-01-24 08:04:56,-827.0,-375.0,-12.0,5100.0,7339.0,134.0,4,4,14,27,646.8926,0.158208,617.8154,525.5818,82,2.1935,24,13,0.642,0.3477,10,11440,306.0187,0.195662,9.2555,9956.0,0.0,1.0,0.0,LCK,complete,2243,1
Gumayusi,Hanwha Life Esports,bot,16.01,2026,2026-01-24 08:04:56,973.0,-258.0,3.0,7441.0,6396.0,150.0,15,2,8,27,1450.7535,0.354805,530.7713,295.7735,60,1.605,20,13,0.535,0.3477,8,19315,516.6741,0.330355,10.593,6237.0,1.0,0.0,0.0,LCK,complete,2243,1
Delight,Hanwha Life Esports,sup,16.01,2026,2026-01-24 08:04:56,29.0,670.0,2.0,3895.0,4159.0,25.0,1,4,25,27,235.8003,0.0576687,671.9305,815.6576,186,4.9755,88,22,2.354,0.5885,13,6719,179.7325,0.114915,1.2572,2506.0,0.0,1.0,0.0,LCK,complete,2243,1
DuDu,DN SOOPers,top,16.01,2026,2026-01-24 09:04:12,533.0,516.0,6.0,5702.0,9305.0,151.0,3,1,9,17,357.4947,0.113574,1038.954,2567.3471,71,1.7967,16,17,0.4049,0.4302,8,8842,223.7537,0.168582,6.5795,6429.0,1.0,0.0,0.0,LCK,complete,2371,1
Pyosik,DN SOOPers,jng,16.01,2026,2026-01-24 09:04:12,144.0,731.0,11.0,5334.0,7081.0,130.0,3,1,10,17,456.4403,0.145008,893.9266,794.4243,102,2.5812,18,21,0.4555,0.5314,18,10851,274.593,0.206887,7.4146,2636.0,0.0,0.0,0.0,LCK,complete,2371,1
Clozer,DN SOOPers,mid,16.01,2026,2026-01-24 09:04:12,6.0,293.0,4.0,5462.0,8264.0,164.0,3,2,9,17,677.2838,0.215169,671.7419,377.8406,59,1.493,14,17,0.3543,0.4302,8,11408,288.6883,0.217507,9.9199,7129.0,0.0,0.0,0.0,LCK,complete,2371,1
deokdam,DN SOOPers,bot,16.01,2026,2026-01-24 09:04:12,131.0,78.0,3.0,6007.0,6130.0,153.0,8,2,5,17,1175.504,0.37345,787.364,456.6681,55,1.3918,25,10,0.6326,0.2531,11,15833,400.6664,0.301878,9.3378,16412.0,0.0,0.0,0.0,LCK,complete,2371,1
Peter,DN SOOPers,sup,16.01,2026,2026-01-24 09:04:12,89.0,-135.0,-2.0,3538.0,3843.0,22.0,0,3,12,17,480.9616,0.152799,510.1645,281.5268,197,4.9852,89,25,2.2522,0.6326,15,5515,139.5614,0.105146,1.2653,1091.0,0.0,0.0,0.0,LCK,complete,2371,1
Zeus,Hanwha Life Esports,top,16.01,2026,2026-01-24 09:04:12,-533.0,-516.0,-6.0,5169.0,8789.0,145.0,1,8,5,9,869.4053,0.318008,808.8486,477.6213,64,1.6196,24,6,0.6073,0.1518,8,8571,216.8958,0.185688,7.5917,4400.0,0.0,0.0,1.0,LCK,complete,2371,0
Kanavi,Hanwha Life Esports,jng,16.01,2026,2026-01-24 09:04:12,-144.0,-731.0,-11.0,5190.0,6350.0,119.0,2,5,2,9,180.8604,0.0661545,995.3522,1016.2801,82,2.0751,16,22,0.4049,0.5567,14,8736,221.0713,0.189262,6.706,2103.0,0.0,0.0,0.0,LCK,complete,2371,0
Zeka,Hanwha Life Esports,mid,16.01,2026,2026-01-24 09:04:12,-6.0,-293.0,-4.0,5456.0,7971.0,160.0,0,1,5,9,482.8342,0.176609,475.7992,262.9017,69,1.7461,29,11,0.7339,0.2784,13,9891,250.2995,0.214286,9.8946,3887.0,0.0,0.0,0.0,LCK,complete,2371,0
Gumayusi,Hanwha Life Esports,bot,16.01,2026,2026-01-24 09:04:12,-131.0,-78.0,-3.0,5876.0,6052.0,150.0,4,2,3,9,1021.0628,0.373481,807.6086,431.5141,52,1.3159,20,12,0.5061,0.3037,7,13106,331.6575,0.283942,9.768,3994.0,0.0,0.0,0.0,LCK,complete,2371,0
Delight,Hanwha Life Esports,sup,16.01,2026,2026-01-24 09:04:12,-89.0,135.0,2.0,3449.0,3978.0,24.0,2,1,5,9,179.7469,0.0657472,574.3399,307.7942,207,5.2383,103,31,2.6065,0.7845,24,5854,148.14,0.126822,1.3159,73.0,0.0,0.0,0.0,LCK,complete,2371,0
DuDu,DN SOOPers,top,16.01,2026,2026-01-24 10:06:14,-1572.0,-1193.0,-19.0,4841.0,8104.0,126.0,0,4,4,8,833.7185,0.390882,1067.2998,846.762,27,0.9268,10,4,0.3432,0.1373,3,5444,186.865,0.175219,8.2037,0.0,0.0,0.0,0.0,LCK,complete,1748,0
Pyosik,DN SOOPers,jng,16.01,2026,2026-01-24 10:06:14,-109.0,78.0,13.0,6732.0,7048.0,124.0,4,5,2,8,357.3227,0.167528,1073.5812,715.1945,54,1.8535,13,13,0.4462,0.4462,12,7182,246.5217,0.231153,7.4828,0.0,0.0,0.0,0.0,LCK,complete,1748,0
Clozer,DN SOOPers,mid,16.01,2026,2026-01-24 10:06:14,568.0,1085.0,29.0,5772.0,7634.0,152.0,1,2,3,8,204.5423,0.0958979,500.4233,405.0343,36,1.2357,15,6,0.5149,0.2059,5,7262,249.2677,0.233728,10.0229,9198.0,1.0,0.0,0.0,LCK,complete,1748,0
deokdam,DN SOOPers,bot,16.01,2026,2026-01-24 10:06:14,-1478.0,-1068.0,-24.0,5721.0,5694.0,121.0,2,4,2,8,560.3547,0.262717,576.1785,319.3249,42,1.4416,13,9,0.4462,0.3089,2,7820,268.4211,0.251686,9.0618,3297.0,0.0,0.0,0.0,LCK,complete,1748,0
Peter,DN SOOPers,sup,16.01,2026,2026-01-24 10:06:14,-207.0,-622.0,0.0,4143.0,3778.0,23.0,1,3,6,8,176.9794,0.0829753,438.5011,558.6041,114,3.913,55,13,1.8879,0.4462,9,3362,115.4005,0.108214,1.0297,41.0,0.0,0.0,0.0,LCK,complete,1748,0
Zeus,Hanwha Life Esports,top,16.01,2026,2026-01-24 10:06:14,1572.0,1193.0,19.0,6413.0,9297.0,145.0,7,1,4,18,869.4508,0.313809,1202.3341,1187.6773,36,1.2357,11,5,0.3776,0.1716,5,10227,351.0412,0.239164,8.7185,7794.0,0.0,0.0,0.0,LCK,complete,1748,1
Kanavi,Hanwha Life Esports,jng,16.01,2026,2026-01-24 10:06:14,109.0,-78.0,-13.0,6841.0,6970.0,111.0,5,1,9,18,417.3227,0.150623,938.9588,940.5034,64,2.1968,8,18,0.2746,0.6178,6,9960,341.8764,0.232921,7.2769,14581.0,0.0,0.0,0.0,LCK,complete,1748,1
Zeka,Hanwha Life Esports,mid,16.01,2026,2026-01-24 10:06:14,-568.0,-1085.0,-29.0,5204.0,6549.0,123.0,2,3,8,18,465.103,0.167868,573.9817,321.1785,43,1.476,18,6,0.6178,0.2059,7,7350,252.2883,0.171887,9.1648,1699.0,0.0,0.0,1.0,LCK,complete,1748,1
Gumayusi,Hanwha Life Esports,bot,16.01,2026,2026-01-24 10:06:14,1478.0,1068.0,24.0,7199.0,6762.0,145.0,3,1,10,18,851.1213,0.307193,227.5057,89.2449,49,1.6819,17,5,0.5835,0.1716,7,10439,358.3181,0.244122,9.3021,13373.0,0.0,0.0,0.0,LCK,complete,1748,1
Delight,Hanwha Life Esports,sup,16.01,2026,2026-01-24 10:06:14,207.0,622.0,0.0,4350.0,4400.0,23.0,1,2,12,18,167.643,0.060507,389.6224,666.2128,150,5.1487,61,16,2.0938,0.5492,9,4785,164.2449,0.111906,1.3043,3843.0,0.0,0.0,0.0,LCK,complete,1748,1
Siwoo,Dplus Kia,top,16.01,2026,2026-01-24 11:24:48,-264.0,27.0,9.0,5485.0,9013.0,141.0,2,6,2,6,782.8614,0.274882,1176.4307,1435.6932,38,1.1209,11,5,0.3245,0.1475,6,6958,205.2507,0.189411,8.1121,1588.0,0.0,1.0,0.0,LCK,complete,2034,0
Lucid,Dplus Kia,jng,16.01,2026,2026-01-24 11:24:48,-30.0,261.0,8.0,5224.0,6222.0,115.0,0,6,5,6,314.6313,0.110475,1079.882,1232.0354,59,1.7404,12,11,0.354,0.3245,12,6112,180.295,0.166381,6.3422,204.0,0.0,1.0,0.0,LCK,complete,2034,0
ShowMaker,Dplus Kia,mid,16.01,2026,2026-01-24 11:24:48,-20.0,70.0,2.0,5846.0,8089.0,157.0,1,4,3,6,691.6519,0.242856,671.3274,704.0118,40,1.1799,19,3,0.5605,0.0885,6,8303,244.9263,0.226024,9.3805,5478.0,1.0,0.0,0.0,LCK,complete,2034,0
Smash,Dplus Kia,bot,16.01,2026,2026-01-24 11:24:48,187.0,-334.0,3.0,6290.0,6221.0,161.0,3,1,0,6,812.1239,0.285156,699.528,461.6519,45,1.3274,15,12,0.4425,0.354,5,12219,360.4425,0.332625,11.7404,4815.0,0.0,0.0,0.0,LCK,complete,2034,0
Career,Dplus Kia,sup,16.01,2026,2026-01-24 11:24:48,-202.0,-57.0,5.0,3550.0,4427.0,20.0,0,2,3,6,246.7257,0.0866314,296.7257,149.5575,135,3.9823,70,12,2.0649,0.354,11,3143,92.7139,0.0855594,0.8555,793.0,0.0,0.0,0.0,LCK,complete,2034,0
Kiin,Gen.G,top,16.01,2026,2026-01-24 11:24:48,264.0,-27.0,-9.0,5749.0,8986.0,132.0,9,2,5,19,799.9115,0.240758,910.177,792.7139,54,1.5929,16,8,0.472,0.236,5,12616,372.1534,0.251771,8.7021,24131.0,0.0,0.0,1.0,LCK,complete,2034,1
Canyon,Gen.G,jng,16.01,2026,2026-01-24 11:24:48,30.0,-261.0,-8.0,5254.0,5961.0,107.0,4,2,10,19,720.7965,0.216945,1231.1209,920.295,65,1.9174,15,16,0.4425,0.472,12,10180,300.295,0.203157,7.2566,2866.0,0.0,0.0,0.0,LCK,complete,2034,1
Chovy,Gen.G,mid,16.01,2026,2026-01-24 11:24:48,20.0,-70.0,-2.0,5866.0,8019.0,155.0,4,2,5,19,527.3156,0.158712,831.1209,542.3599,52,1.5339,16,10,0.472,0.295,0,10360,305.6047,0.206749,9.6755,8304.0,0.0,0.0,0.0,LCK,complete,2034,1
Ruler,Gen.G,bot,16.01,2026,2026-01-24 11:24:48,-187.0,334.0,-3.0,6103.0,6555.0,158.0,2,0,6,19,977.2566,0.294135,379.056,220.059,36,1.0619,14,12,0.413,0.354,7,11932,351.9764,0.238121,10.7965,2055.0,0.0,0.0,0.0,LCK,complete,2034,1
Duro,Gen.G,sup,16.01,2026,2026-01-24 11:24:48,202.0,57.0,-5.0,3752.0,4484.0,15.0,0,0,15,19,297.1976,0.0894506,567.8171,425.1327,159,4.6903,70,21,2.0649,0.6195,18,5021,148.1121,0.100202,0.826,45.0,0.0,0.0,0.0,LCK,complete,2034,1
Kiin,Gen.G,top,16.01,2026,2026-01-24 12:21:19,880.0,539.0,8.0,5770.0,9253.0,148.0,4,0,8,22,989.7193,0.267102,452.5261,728.1563,47,1.552,17,6,0.5614,0.1981,2,9970,329.224,0.216457,8.2223,12088.0,0.0,0.0,0.0,LCK,complete,1817,1
Canyon,Gen.G,jng,16.01,2026,2026-01-24 12:21:19,-567.0,-955.0,-10.0,5843.0,6079.0,115.0,6,1,9,22,548.3875,0.147997,1080.066,1054.8376,71,2.3445,12,19,0.3963,0.6274,10,8855,292.4051,0.192249,7.0336,3688.0,0.0,0.0,0.0,LCK,complete,1817,1
Chovy,Gen.G,mid,16.01,2026,2026-01-24 12:21:19,-476.0,-350.0,0.0,5566.0,8000.0,157.0,4,0,8,22,609.3781,0.164457,852.284,1813.803,47,1.552,12,11,0.3963,0.3632,2,9708,320.5724,0.210769,10.0055,10689.0,0.0,0.0,0.0,LCK,complete,1817,1
Ruler,Gen.G,bot,16.01,2026,2026-01-24 12:21:19,711.0,1034.0,38.0,6240.0,5915.0,153.0,5,2,14,22,1201.1227,0.324154,639.5927,447.3748,52,1.7171,14,11,0.4623,0.3632,6,11349,374.7606,0.246397,9.8074,9467.0,0.0,0.0,1.0,LCK,complete,1817,1
Duro,Gen.G,sup,16.01,2026,2026-01-24 12:21:19,914.0,348.0,-13.0,4590.0,4256.0,10.0,3,2,17,22,356.7969,0.0962909,425.0853,318.5581,126,4.1607,58,15,1.9152,0.4953,6,6178,204.0066,0.134127,0.7595,2777.0,0.0,0.0,0.0,LCK,complete,1817,1
Siwoo,Dplus Kia,top,16.01,2026,2026-01-24 12:21:19,-880.0,-539.0,-8.0,4890.0,8714.0,140.0,1,3,1,5,327.2097,0.158653,1215.355,3082.5537,33,1.0897,11,5,0.3632,0.1651,4,4989,164.7441,0.165296,7.3308,0.0,0.0,0.0,0.0,LCK,complete,1817,0
Lucid,Dplus Kia,jng,16.01,2026,2026-01-24 12:21:19,567.0,955.0,10.0,6410.0,7034.0,125.0,2,6,2,5,370.9301,0.179852,1062.2675,1187.2867,47,1.552,11,8,0.3632,0.2642,10,6283,207.4739,0.208171,6.3731,0.0,0.0,1.0,0.0,LCK,complete,1817,0
ShowMaker,Dplus Kia,mid,16.01,2026,2026-01-24 12:21:19,476.0,350.0,0.0,6042.0,8350.0,157.0,1,2,2,5,583.9185,0.283123,509.9505,276.0594,30,0.9906,17,2,0.5614,0.066,5,8309,274.3753,0.2753,9.1469,2190.0,0.0,0.0,0.0,LCK,complete,1817,0
Smash,Dplus Kia,bot,16.01,2026,2026-01-24 12:21:19,-711.0,-1034.0,-38.0,5529.0,4881.0,115.0,1,5,3,5,662.4436,0.321197,761.8052,441.53,37,1.2218,12,13,0.3963,0.4293,4,7789,257.2042,0.25807,8.9488,12.0,1.0,0.0,0.0,LCK,complete,1817,0
Career,Dplus Kia,sup,16.01,2026,2026-01-24 12:21:19,-914.0,-348.0,13.0,3676.0,3908.0,23.0,0,6,4,5,117.9196,0.0571753,680.3742,385.2284,105,3.4673,50,15,1.6511,0.4953,16,2812,92.8564,0.0931632,1.1227,0.0,0.0,1.0,0.0,LCK,complete,1817,0
Clear,BNK FEARX,top,16.01,2026,2026-01-25 08:05:39,-130.0,-125.0,-9.0,4875.0,8264.0,132.0,6,3,6,18,848.5279,0.273669,749.5178,1083.1472,51,1.2944,22,5,0.5584,0.1269,6,9815,249.1117,0.206341,7.9188,1833.0,0.0,0.0,0.0,LCK,complete,2364,0
Raptor,BNK FEARX,jng,16.01,2026,2026-01-25 08:05:39,38.0,375.0,2.0,5422.0,6302.0,115.0,3,7,11,18,454.3401,0.146535,1154.2132,721.6244,63,1.599,16,13,0.4061,0.3299,14,8104,205.6853,0.17037,5.533,5204.0,1.0,0.0,0.0,LCK,complete,2364,0
VicLa,BNK FEARX,mid,16.01,2026,2026-01-25 08:05:39,-263.0,-13.0,-2.0,5569.0,7741.0,153.0,4,4,9,18,724.6701,0.233722,717.2843,552.2081,46,1.1675,18,10,0.4569,0.2538,6,10860,275.6345,0.22831,9.0102,5397.0,0.0,1.0,0.0,LCK,complete,2364,0
Diable,BNK FEARX,bot,16.01,2026,2026-01-25 08:05:39,-685.0,99.0,-12.0,5766.0,6199.0,138.0,4,3,7,18,801.2944,0.258436,503.8832,294.4416,46,1.1675,20,9,0.5076,0.2284,5,13961,354.3401,0.293503,10.2284,2403.0,0.0,0.0,0.0,LCK,complete,2364,0
Kellin,BNK FEARX,sup,16.01,2026,2026-01-25 08:05:39,-103.0,-219.0,5.0,3473.0,3665.0,25.0,1,8,12,18,271.7259,0.0876377,734.7208,262.1066,181,4.5939,91,20,2.3096,0.5076,14,4827,122.5127,0.101476,1.1168,418.0,0.0,0.0,0.0,LCK,complete,2364,0
Doran,T1,top,16.01,2026,2026-01-25 08:05:39,130.0,125.0,9.0,5005.0,8389.0,141.0,1,3,6,25,549.0102,0.166095,661.3452,572.9442,72,1.8274,24,12,0.6091,0.3046,8,11278,286.2437,0.180708,8.0711,21549.0,0.0,0.0,0.0,LCK,complete,2364,1
Oner,T1,jng,16.01,2026,2026-01-25 08:05:39,-38.0,-375.0,-2.0,5384.0,5927.0,113.0,4,5,11,25,458.7056,0.138774,1116.7259,1486.9289,93,2.3604,18,24,0.4569,0.6091,15,10893,276.4721,0.174539,7.0051,0.0,0.0,0.0,0.0,LCK,complete,2364,1
Faker,T1,mid,16.01,2026,2026-01-25 08:05:39,263.0,13.0,2.0,5832.0,7754.0,155.0,5,3,9,25,735.1523,0.222409,896.6497,777.9695,94,2.3858,32,19,0.8122,0.4822,11,12434,315.5838,0.199231,9.467,5812.0,0.0,0.0,0.0,LCK,complete,2364,1
Peyz,T1,bot,16.01,2026,2026-01-25 08:05:39,685.0,-99.0,12.0,6451.0,6100.0,150.0,14,2,7,25,1277.9442,0.386622,902.5381,733.4518,52,1.3198,17,15,0.4315,0.3807,5,20850,529.1878,0.334083,11.066,16425.0,0.0,0.0,0.0,LCK,complete,2364,1
Keria,T1,sup,16.01,2026,2026-01-25 08:05:39,103.0,219.0,-5.0,3576.0,3884.0,20.0,1,5,20,25,284.5939,0.0860995,496.4721,226.066,162,4.1117,75,13,1.9036,0.3299,17,6955,176.5228,0.111439,0.8629,658.0,0.0,0.0,1.0,LCK,complete,2364,1
Doran,T1,top,16.01,2026,2026-01-25 09:06:56,793.0,244.0,27.0,5678.0,8834.0,153.0,3,3,4,15,1234.814,0.306974,669.0,598.9302,61,1.4186,20,8,0.4651,0.186,4,12692,295.1628,0.217526,9.1628,9938.0,0.0,0.0,0.0,LCK,complete,2580,0
Oner,T1,jng,16.01,2026,2026-01-25 09:06:56,-1345.0,-912.0,-3.0,5711.0,6257.0,108.0,4,7,4,15,532.9302,0.132486,1447.6744,1347.5814,62,1.4419,11,18,0.2558,0.4186,9,11383,264.7209,0.195092,6.7442,1948.0,1.0,0.0,0.0,LCK,complete,2580,0
Faker,T1,mid,16.01,2026,2026-01-25 09:06:56,-1405.0,-1000.0,-9.0,5101.0,7610.0,145.0,1,6,5,15,755.2791,0.187762,1208.6047,1535.2093,77,1.7907,29,9,0.6744,0.2093,14,10855,252.4419,0.186042,8.8837,7020.0,0.0,0.0,0.0,LCK,complete,2580,0
Peyz,T1,bot,16.01,2026,2026-01-25 09:06:56,674.0,283.0,3.0,6829.0,5775.0,138.0,7,5,4,15,1350.2093,0.335661,629.907,888.6977,43,1.0,14,13,0.3256,0.3023,2,18380,427.4419,0.31501,10.6744,4543.0,0.0,1.0,0.0,LCK,complete,2580,0
Keria,T1,sup,16.01,2026,2026-01-25 09:06:56,-225.0,-763.0,2.0,3614.0,3762.0,23.0,0,5,12,15,149.3023,0.0371165,619.5814,705.2093,158,3.6744,93,17,2.1628,0.3953,28,5037,117.1395,0.0863303,0.8372,41.0,0.0,1.0,0.0,LCK,complete,2580,0
Clear,BNK FEARX,top,16.01,2026,2026-01-25 09:06:56,-793.0,-244.0,-27.0,4885.0,8590.0,126.0,1,5,6,26,444.6047,0.125649,1566.1628,4304.186,69,1.6047,24,10,0.5581,0.2326,7,7719,179.5116,0.132031,6.4186,3554.0,0.0,0.0,0.0,LCK,complete,2580,1
Raptor,BNK FEARX,jng,16.01,2026,2026-01-25 09:06:56,1345.0,912.0,3.0,7056.0,7169.0,111.0,10,2,12,26,474.4884,0.134094,1124.0698,1677.5349,84,1.9535,17,21,0.3953,0.4884,15,12414,288.6977,0.212336,5.6047,3085.0,0.0,0.0,0.0,LCK,complete,2580,1
VicLa,BNK FEARX,mid,16.01,2026,2026-01-25 09:06:56,1405.0,1000.0,9.0,6506.0,8610.0,154.0,6,2,10,26,1045.5349,0.295477,648.2093,302.7442,78,1.814,26,16,0.6047,0.3721,8,12508,290.8837,0.213943,8.8837,9477.0,0.0,0.0,0.0,LCK,complete,2580,1
Diable,BNK FEARX,bot,16.01,2026,2026-01-25 09:06:56,-674.0,-283.0,-3.0,6155.0,5492.0,135.0,9,2,7,26,1389.4884,0.392681,945.4419,1002.1395,78,1.814,22,23,0.5116,0.5349,7,19997,465.0465,0.342037,11.2558,14879.0,0.0,0.0,0.0,LCK,complete,2580,1
Kellin,BNK FEARX,sup,16.01,2026,2026-01-25 09:06:56,225.0,763.0,-2.0,3839.0,4525.0,21.0,0,4,17,26,184.3488,0.0520985,481.2791,205.5116,160,3.7209,88,14,2.0465,0.3256,17,5826,135.4884,0.0996528,0.7209,2413.0,0.0,0.0,1.0,LCK,complete,2580,1
Clear,BNK FEARX,top,16.01,2026,2026-01-25 10:12:05,57.0,694.0,-2.0,5034.0,9404.0,143.0,0,3,2,8,603.7912,0.226578,607.5165,677.4066,45,1.4835,13,6,0.4286,0.1978,3,7671,252.8901,0.207706,9.4945,7851.0,0.0,0.0,0.0,LCK,complete,1820,0
Raptor,BNK FEARX,jng,16.01,2026,2026-01-25 10:12:05,497.0,103.0,2.0,6374.0,6941.0,120.0,5,6,2,8,636.3626,0.238801,802.8462,424.9451,49,1.6154,11,10,0.3626,0.3297,10,9288,306.1978,0.251492,6.3956,0.0,1.0,0.0,0.0,LCK,complete,1820,0
VicLa,BNK FEARX,mid,16.01,2026,2026-01-25 10:12:05,1394.0,1823.0,29.0,6484.0,8601.0,167.0,1,3,5,8,731.011,0.274319,617.967,291.9231,52,1.7143,10,12,0.3297,0.3956,2,7819,257.7692,0.211714,9.0989,3195.0,0.0,1.0,0.0,LCK,complete,1820,0
Diable,BNK FEARX,bot,16.01,2026,2026-01-25 10:12:05,-731.0,-507.0,-5.0,5695.0,5469.0,138.0,1,2,1,8,553.6154,0.207749,417.3956,245.2088,25,0.8242,14,4,0.4615,0.1319,2,8840,291.4286,0.239361,10.3846,4165.0,0.0,0.0,0.0,LCK,complete,1820,0
Kellin,BNK FEARX,sup,16.01,2026,2026-01-25 10:12:05,-323.0,-467.0,7.0,3337.0,3502.0,22.0,1,4,4,8,140.044,0.0525528,492.8571,484.5495,130,4.2857,72,16,2.3736,0.5275,18,3314,109.2527,0.0897265,1.1209,0.0,0.0,0.0,0.0,LCK,complete,1820,0
Doran,T1,top,16.01,2026,2026-01-25 10:12:05,-57.0,-694.0,2.0,4977.0,8710.0,145.0,4,0,1,18,270.0,0.118575,869.6703,2008.7802,38,1.2527,17,2,0.5604,0.0659,6,8317,274.1868,0.183145,9.2308,3707.0,0.0,0.0,0.0,LCK,complete,1820,1
Oner,T1,jng,16.01,2026,2026-01-25 10:12:05,-497.0,-103.0,-2.0,5877.0,6838.0,118.0,8,1,5,18,721.1868,0.316722,979.1209,667.8132,50,1.6484,11,8,0.3626,0.2637,9,10633,350.5385,0.234147,8.011,2463.0,0.0,0.0,0.0,LCK,complete,1820,1
Faker,T1,mid,16.01,2026,2026-01-25 10:12:05,-1394.0,-1823.0,-29.0,5090.0,6778.0,138.0,1,4,12,18,468.2308,0.205632,974.2418,1051.4835,43,1.4176,20,5,0.6593,0.1648,7,8532,281.2747,0.187879,9.1319,6268.0,0.0,0.0,1.0,LCK,complete,1820,1
Peyz,T1,bot,16.01,2026,2026-01-25 10:12:05,731.0,507.0,5.0,6426.0,5976.0,143.0,4,1,8,18,563.967,0.247676,450.8571,215.1099,28,0.9231,12,8,0.3956,0.2637,4,13374,440.9011,0.294508,10.3187,19930.0,0.0,0.0,0.0,LCK,complete,1820,1
Keria,T1,sup,16.01,2026,2026-01-25 10:12:05,323.0,467.0,-7.0,3660.0,3969.0,15.0,1,2,13,18,253.6484,0.111394,440.4725,222.9231,153,5.044,67,20,2.2088,0.6593,20,4556,150.1978,0.100322,1.1209,221.0,0.0,0.0,0.0,LCK,complete,1820,1
